INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_day` (year, record_date, goods_id, type, wh_dept_id, cup_amount, create_user, create_time, update_user, update_time) VALUES 
(2022, '2022-12-12', 42, 40, 327193, 0.4088332952961863, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-12', 42, 40, 245971, 0.6205681415375183, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-12', 42, 40, 245871, 0.0997047527094681, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-12', 42, 40, 326932, 0.5889361535092908, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-12', 42, 40, 326327, 0.7070034644501488, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-12', 42, 40, -1, 0.9288827026521199, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-13', 42, 40, 327193, 0.8342073287266224, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-13', 42, 40, 245971, 0.4574843888997737, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-13', 42, 40, 245871, 0.9604139118122582, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-13', 42, 40, 326932, 0.07799535376740874, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-13', 42, 40, 326327, 0.08897314176373128, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-13', 42, 40, -1, 0.9790296670513573, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-14', 42, 40, 327193, 0.6437154308050358, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-14', 42, 40, 245971, 0.43114990067240233, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-14', 42, 40, 245871, 0.8672900927965432, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-14', 42, 40, 326932, 0.029880960845194426, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-14', 42, 40, 326327, 0.7026365386241308, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-14', 42, 40, -1, 0.8056107032031145, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-15', 42, 40, 327193, 0.5287184647362897, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-15', 42, 40, 245971, 0.9214770756855322, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-15', 42, 40, 245871, 0.8229214602386311, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-15', 42, 40, 326932, 0.41806146577019776, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-15', 42, 40, 326327, 0.3607158567282669, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-15', 42, 40, -1, 0.8451213204613345, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-16', 42, 40, 327193, 0.47770951562228303, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-16', 42, 40, 245971, 0.9620298680652422, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-16', 42, 40, 245871, 0.4352140240677037, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-16', 42, 40, 326932, 0.009065222815674456, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-16', 42, 40, 326327, 0.7553721892019718, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-16', 42, 40, -1, 0.4051580092548974, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-17', 42, 40, 327193, 0.17354805546241392, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-17', 42, 40, 245971, 0.9465375251014737, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-17', 42, 40, 245871, 0.802098894199811, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-17', 42, 40, 326932, 0.3765881047615707, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-17', 42, 40, 326327, 0.452402666344074, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-17', 42, 40, -1, 0.10092800104203781, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-18', 42, 40, 327193, 0.3190197631677024, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-18', 42, 40, 245971, 0.12673050328578828, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-18', 42, 40, 245871, 0.6759723757573586, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-18', 42, 40, 326932, 0.12028815526472236, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-18', 42, 40, 326327, 0.5283225700524482, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-18', 42, 40, -1, 0.8566499302311004, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-19', 42, 40, 327193, 0.42045603078375005, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-19', 42, 40, 245971, 0.9505331837388721, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-19', 42, 40, 245871, 0.8539666135719407, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-19', 42, 40, 326932, 0.6573098042495233, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-19', 42, 40, 326327, 0.08272087657536087, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-19', 42, 40, -1, 0.29741723383114604, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-20', 42, 40, 327193, 0.25643339135585563, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-20', 42, 40, 245971, 0.13416573325210113, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-20', 42, 40, 245871, 0.28945227057121203, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-20', 42, 40, 326932, 0.001106352649249076, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-20', 42, 40, 326327, 0.9634379581458251, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-20', 42, 40, -1, 0.9236152666169454, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-21', 42, 40, 327193, 0.4670745061071767, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-21', 42, 40, 245971, 0.11471143764684066, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-21', 42, 40, 245871, 0.08236608444087579, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-21', 42, 40, 326932, 0.35985865429735053, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-21', 42, 40, 326327, 0.7246094469221515, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-21', 42, 40, -1, 0.16178755220835683, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-22', 42, 40, 327193, 0.9961093981015094, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-22', 42, 40, 245971, 0.949971695271878, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-22', 42, 40, 245871, 0.02708973757301214, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-22', 42, 40, 326932, 0.8537472035811884, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-22', 42, 40, 326327, 0.3042916116999569, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-22', 42, 40, -1, 0.7160528626151381, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-23', 42, 40, 327193, 0.3100450076471942, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-23', 42, 40, 245971, 0.3223248637508149, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-23', 42, 40, 245871, 0.2519079163452662, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-23', 42, 40, 326932, 0.9005613988736565, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-23', 42, 40, 326327, 0.0985449250680166, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-23', 42, 40, -1, 0.2464809455235647, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-24', 42, 40, 327193, 0.39110616031078127, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-24', 42, 40, 245971, 0.15363308347826443, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-24', 42, 40, 245871, 0.35950711046634987, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-24', 42, 40, 326932, 0.3859584853491581, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-24', 42, 40, 326327, 0.8190486396089913, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-24', 42, 40, -1, 0.7011665193134399, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-25', 42, 40, 327193, 0.1641187985967224, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-25', 42, 40, 245971, 0.6669881827303079, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-25', 42, 40, 245871, 0.8628285313085096, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-25', 42, 40, 326932, 0.2799756905398396, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-25', 42, 40, 326327, 0.41853712417324007, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-25', 42, 40, -1, 0.4576831912419338, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-26', 42, 40, 327193, 0.038315202071014465, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-26', 42, 40, 245971, 0.46432840177675416, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-26', 42, 40, 245871, 0.8367893082592334, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-26', 42, 40, 326932, 0.22023700135457325, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-26', 42, 40, 326327, 0.4403329647380998, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-26', 42, 40, -1, 0.5161870863439936, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-27', 42, 40, 327193, 0.7280517081492808, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-27', 42, 40, 245971, 0.19972314885444808, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-27', 42, 40, 245871, 0.17719443249473787, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-27', 42, 40, 326932, 0.8448898310572511, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-27', 42, 40, 326327, 0.6716953448429962, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-27', 42, 40, -1, 0.780114368983882, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-28', 42, 40, 327193, 0.4210867162487939, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-28', 42, 40, 245971, 0.454085312556202, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-28', 42, 40, 245871, 0.8100231464218076, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-28', 42, 40, 326932, 0.515531565729292, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-28', 42, 40, 326327, 0.06549082517634564, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-28', 42, 40, -1, 0.43633980284673823, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-29', 42, 40, 327193, 0.33415175118564955, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-29', 42, 40, 245971, 0.5665727161210933, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-29', 42, 40, 245871, 0.7102557394380358, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-29', 42, 40, 326932, 0.07104915579353965, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-29', 42, 40, 326327, 0.6171718945049023, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-29', 42, 40, -1, 0.25702283978442564, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-30', 42, 40, 327193, 0.3059918810644533, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-30', 42, 40, 245971, 0.7810842334276645, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-30', 42, 40, 245871, 0.33156018813588206, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-30', 42, 40, 326932, 0.34117858852544936, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-30', 42, 40, 326327, 0.22789076058085478, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-30', 42, 40, -1, 0.18163821949499337, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-31', 42, 40, 327193, 0.9698794970972787, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-31', 42, 40, 245971, 0.6226385010342244, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-31', 42, 40, 245871, 0.447927049559363, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-31', 42, 40, 326932, 0.22045313957218304, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-31', 42, 40, 326327, 0.5009383255059371, 1, '2023-06-01', 1, '2023-06-01'),
(2022, '2022-12-31', 42, 40, -1, 0.8158376615831754, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-01', 42, 40, 327193, 0.4538457680884168, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-01', 42, 40, 245971, 0.12401553890577988, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-01', 42, 40, 245871, 0.2956967067974482, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-01', 42, 40, 326932, 0.6196483910345364, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-01', 42, 40, 326327, 0.20256258761869472, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-01', 42, 40, -1, 0.2007384724082204, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-02', 42, 40, 327193, 0.5302637853263004, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-02', 42, 40, 245971, 0.3055632789013264, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-02', 42, 40, 245871, 0.19051403188079086, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-02', 42, 40, 326932, 0.07300132762125122, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-02', 42, 40, 326327, 0.8777273605083215, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-02', 42, 40, -1, 0.37164508234130356, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-03', 42, 40, 327193, 0.6867365982258109, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-03', 42, 40, 245971, 0.4148404515418872, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-03', 42, 40, 245871, 0.08671760356172864, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-03', 42, 40, 326932, 0.8767847767414729, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-03', 42, 40, 326327, 0.2409481715009114, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-03', 42, 40, -1, 0.8940878740915278, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-04', 42, 40, 327193, 0.7471416620769503, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-04', 42, 40, 245971, 0.023130144590947865, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-04', 42, 40, 245871, 0.7060566511453134, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-04', 42, 40, 326932, 0.997537903491451, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-04', 42, 40, 326327, 0.3826527352208611, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-04', 42, 40, -1, 0.902573385895519, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-05', 42, 40, 327193, 0.8540825128671344, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-05', 42, 40, 245971, 0.7411618155381531, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-05', 42, 40, 245871, 0.49025075663164086, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-05', 42, 40, 326932, 0.5330167932712931, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-05', 42, 40, 326327, 0.4080145535889804, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-05', 42, 40, -1, 0.21446334098010078, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-06', 42, 40, 327193, 0.7748844962707927, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-06', 42, 40, 245971, 0.31938440904087484, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-06', 42, 40, 245871, 0.4798335903618166, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-06', 42, 40, 326932, 0.09698234868325939, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-06', 42, 40, 326327, 0.6889545958242068, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-06', 42, 40, -1, 0.9285177038490485, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-07', 42, 40, 327193, 0.7186980794515889, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-07', 42, 40, 245971, 0.8805060085819978, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-07', 42, 40, 245871, 0.9582564103200563, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-07', 42, 40, 326932, 0.26638899398102756, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-07', 42, 40, 326327, 0.10776431652167162, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-07', 42, 40, -1, 0.6459880975711119, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-08', 42, 40, 327193, 0.911186342736791, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-08', 42, 40, 245971, 0.8983920971217969, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-08', 42, 40, 245871, 0.5299825299278248, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-08', 42, 40, 326932, 0.08884941135275759, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-08', 42, 40, 326327, 0.5210525744962571, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-08', 42, 40, -1, 0.5332610512054808, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-09', 42, 40, 327193, 0.4706742061927751, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-09', 42, 40, 245971, 0.4855635137472133, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-09', 42, 40, 245871, 0.798828970866639, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-09', 42, 40, 326932, 0.03382537769732963, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-09', 42, 40, 326327, 0.9127045593704065, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-09', 42, 40, -1, 0.12973378566791527, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-10', 42, 40, 327193, 0.008073682262732973, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-10', 42, 40, 245971, 0.4204763936223016, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-10', 42, 40, 245871, 0.360434981292438, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-10', 42, 40, 326932, 0.8828340682333594, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-10', 42, 40, 326327, 0.19611112794399543, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-10', 42, 40, -1, 0.3734699413394774, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 42, 40, 327193, 0.9166645303181871, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 42, 40, 245971, 0.7675573269191949, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 42, 40, 245871, 0.5327914257018, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 42, 40, 326932, 0.07553072930202831, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 42, 40, 326327, 0.7503869712726077, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-11', 42, 40, -1, 0.1248306724010414, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 42, 40, 327193, 0.740022370799832, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 42, 40, 245971, 0.8880348547333003, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 42, 40, 245871, 0.4537596241188161, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 42, 40, 326932, 0.28095854115679875, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 42, 40, 326327, 0.32774014233036064, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-12', 42, 40, -1, 0.20240185194844829, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 42, 40, 327193, 0.6210678174119382, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 42, 40, 245971, 0.48529453000951395, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 42, 40, 245871, 0.7952408200365995, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 42, 40, 326932, 0.7240738660248119, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 42, 40, 326327, 0.39853323485346204, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-13', 42, 40, -1, 0.6803888237368687, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 42, 40, 327193, 0.6074331071088829, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 42, 40, 245971, 0.5008994355215999, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 42, 40, 245871, 0.17849824791621727, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 42, 40, 326932, 0.012819668936296491, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 42, 40, 326327, 0.6255517402388934, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-14', 42, 40, -1, 0.786700965730477, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 42, 40, 327193, 0.9941167560730023, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 42, 40, 245971, 0.3470708488574922, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 42, 40, 245871, 0.48417368131683347, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 42, 40, 326932, 0.31602455004819396, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 42, 40, 326327, 0.35780669292379785, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-15', 42, 40, -1, 0.5116099398063152, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 42, 40, 327193, 0.683724285359374, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 42, 40, 245971, 0.7023418380752667, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 42, 40, 245871, 0.15970695780433386, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 42, 40, 326932, 0.38080254722080364, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 42, 40, 326327, 0.8894179617727812, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-16', 42, 40, -1, 0.46071859784982583, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 42, 40, 327193, 0.33286164698605214, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 42, 40, 245971, 0.6021985317323921, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 42, 40, 245871, 0.17609005119044852, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 42, 40, 326932, 0.756705979363969, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 42, 40, 326327, 0.1459949736514915, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-17', 42, 40, -1, 0.08768196802133255, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 42, 40, 327193, 0.09157403762746608, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 42, 40, 245971, 0.4659315495809835, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 42, 40, 245871, 0.5471824878386115, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 42, 40, 326932, 0.9810532203561974, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 42, 40, 326327, 0.17635334854374818, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-18', 42, 40, -1, 0.6412705241251545, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 42, 40, 327193, 0.5748480136095152, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 42, 40, 245971, 0.3684034841233468, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 42, 40, 245871, 0.43284168038708004, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 42, 40, 326932, 0.9746901162466095, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 42, 40, 326327, 0.9829973557046138, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-19', 42, 40, -1, 0.46540061310112146, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 42, 40, 327193, 0.2769566358862182, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 42, 40, 245971, 0.818100801137129, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 42, 40, 245871, 0.0949529584657327, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 42, 40, 326932, 0.5799202957662455, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 42, 40, 326327, 0.6751373948047384, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-20', 42, 40, -1, 0.6068002705428155, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 42, 40, 327193, 0.5205286780188703, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 42, 40, 245971, 0.6756587096462449, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 42, 40, 245871, 0.38872838890307093, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 42, 40, 326932, 0.44951226355256946, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 42, 40, 326327, 0.20146251792408953, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-21', 42, 40, -1, 0.5621340209601541, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 42, 40, 327193, 0.1896017054305308, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 42, 40, 245971, 0.2867386479415046, 1, '2023-06-01', 1, '2023-06-01'),
(2023, '2023-01-22', 42, 40, 245871, 0.38873469934322535, 1, '2023-06-01', 1, '2023-06-01'),
