INSERT INTO `lucky_cooperation`.`t_actuality_cup_commodity` (`year`, `commodity_id`, `type`, `january_num`, `february_num`, `march_num`, `april_num`, `may_num`, `june_num`, `july_num`, `august_num`, `september_num`, `october_num`, `november_num`, `december_num`, `total_num`, `create_user`, `create_time`, `update_user`, `update_time`, `wh_dept_id`) VALUES 
('2023', '6973', '10', 30.095330830590367, 42.46675696421543, 5.338031676668625, 40.27897053597757, 26.009123815100203, 44.565977720721094, 17.97086834557209, 30.78062548194911, 0, 0, 0, 0, 19.792140447566204, 1, '2023-06-01', 1, '2023-06-01', '326932'),
('2023', '6973', '10', 31.76479078308226, 6.810159617127404, 3.70109102111853, 39.109230287465714, 11.375996352082296, 40.53034775179234, 40.51818930771105, 47.20233320580275, 0, 0, 0, 0, 18.417678193848527, 1, '2023-06-01', 1, '2023-06-01', '326327'),
('2023', '6973', '10', 47.51985053587403, 12.51494024849345, 49.74385100805453, 9.12948760935649, 26.371322792075908, 16.35542516172272, 22.258453277932045, 27.31406500268083, 0, 0, 0, 0, 17.600616303015833, 1, '2023-06-01', 1, '2023-06-01', '-1'),
('2023', '6991', '10', 41.93185907498406, 36.03943002184996, 25.050428290040877, 16.92762953849855, 36.49211202565492, 18.931750203528953, 2.5399985615564056, 4.664550379740273, 0, 0, 0, 0, 15.214813174654502, 1, '2023-06-01', 1, '2023-06-01', '327193'),
('2023', '6991', '10', 17.73366780009573, 36.372149506431704, 6.237806066570595, 20.58576904953543, 40.35676217115155, 45.17218738306406, 33.86698583743499, 29.906782124685748, 0, 0, 0, 0, 19.186009161580817, 1, '2023-06-01', 1, '2023-06-01', '245971'),
('2023', '6991', '10', 40.16521406823749, 17.23085808797154, 1.0616250496623347, 17.869794822153857, 40.74335341182343, 15.083415446056375, 13.886453458788662, 40.68320601294329, 0, 0, 0, 0, 15.560326696469746, 1, '2023-06-01', 1, '2023-06-01', '245871'),
('2023', '6991', '10', 9.830236949857591, 38.640692091077064, 26.973112962614483, 45.98888530224271, 28.657930843819724, 41.24060168380004, 31.900681961499345, 23.42960407174698, 0, 0, 0, 0, 20.55514548888816, 1, '2023-06-01', 1, '2023-06-01', '326932'),
('2023', '6991', '10', 31.60789213038328, 22.2603221851401, 40.3875449281546, 29.73433317125379, 29.717442256486404, 1.1119776535237935, 37.21261428218596, 47.310586851106656, 0, 0, 0, 0, 19.945226121519546, 1, '2023-06-01', 1, '2023-06-01', '326327'),
('2023', '6991', '10', 10.54740918775226, 34.85777729401159, 9.739775647525251, 26.539052552149222, 41.05985469198254, 16.139546227186237, 1.6733604511325384, 19.495496539082772, 0, 0, 0, 0, 13.337689382568534, 1, '2023-06-01', 1, '2023-06-01', '-1'),
('2023', '6992', '10', 3.2398350340886894, 10.301527717440567, 28.315863747451086, 25.828966126060305, 37.41517014650347, 15.820910384461046, 4.062037443334432, 28.818938082563783, 0, 0, 0, 0, 12.816937390158614, 1, '2023-06-01', 1, '2023-06-01', '327193'),
('2023', '6992', '10', 16.623356342037066, 22.074257920544166, 41.96698967085082, 2.8304835335410896, 21.71734214669081, 34.08096015686236, 45.69459477916793, 16.03542398458987, 0, 0, 0, 0, 16.751950711190343, 1, '2023-06-01', 1, '2023-06-01', '245971'),
('2023', '6992', '10', 28.462220891971935, 26.471479755633553, 40.82667094979335, 4.009672393748975, 16.45841368519138, 25.945269982108815, 32.483423836470344, 36.81928579338832, 0, 0, 0, 0, 17.62303644069222, 1, '2023-06-01', 1, '2023-06-01', '245871'),
('2023', '6992', '10', 11.480645633863002, 30.85841649841431, 4.416040540389815, 43.0319436337119, 28.68409451621361, 3.6269388113985004, 19.40534733646316, 2.9119998186491527, 0, 0, 0, 0, 12.034618899091953, 1, '2023-06-01', 1, '2023-06-01', '326932'),
('2023', '6992', '10', 22.20932495969617, 30.572365393425606, 12.254765161667308, 41.79105907641548, 44.133511165076136, 10.538589036556962, 18.170399018783463, 21.972583789822096, 0, 0, 0, 0, 16.80354980012027, 1, '2023-06-01', 1, '2023-06-01', '326327'),
('2023', '6992', '10', 35.68721747848978, 32.41637891783207, 11.743175992385652, 18.755000941497833, 47.18821205904023, 27.851834894852335, 37.296963678451256, 19.898059542842866, 0, 0, 0, 0, 19.236403625449338, 1, '2023-06-01', 1, '2023-06-01', '-1'),
